source_cbsa_code,source_metro,source_cluster,neighbor_rank,neighbor_cbsa_code,neighbor_metro,neighbor_cluster,distance,neighbor_annual_rent,neighbor_rpp_all_items,neighbor_rpp_housing,neighbor_median_household_income,neighbor_real_household_income,neighbor_mean_real_occ_wage,neighbor_mean_real_income_after_rent,neighbor_mean_rent_burden,neighbor_share_high_lq
11180,"Ames, IA",4,9,28020,"Kalamazoo-Portage, MI",4,5.74430546002222,13116.0,94.84,81.59,72532.0,76478.27920708562,66113.98144242936,52284.37368199071,0.24899406391349468,0.3254437869822485
11180,"Ames, IA",4,10,19340,"Davenport-Moline-Rock Island, IA-IL",4,5.791064574096139,11292.0,89.079,68.346,72738.0,81655.60906610986,68382.6994289967,55706.31105463237,0.21823192377203676,0.26218097447795824
11200,"Amherst Town-Northampton, MA",5,1,38340,"Pittsfield, MA",5,6.272315499372985,13164.0,95.106,73.452,76013.0,79924.50528883561,72935.90909386499,59094.51107481257,0.22577645314782158,0.398406374501992
11200,"Amherst Town-Northampton, MA",5,2,49340,"Worcester, MA",5,6.517472210421453,17112.0,102.523,113.001,95939.0,93578.02639407742,71034.52136418616,54343.63249047002,0.27836628366176264,0.35084033613445376
11200,"Amherst Town-Northampton, MA",5,3,35980,"Norwich-New London-Willimantic, CT",5,6.714225140793297,16380.0,100.445,93.662,86586.0,86202.3993230126,70612.52787414845,54305.0959462277,0.27632534853659135,0.3179190751445087
11200,"Amherst Town-Northampton, MA",5,4,47930,"Waterbury-Shelton, CT",5,6.789061303971268,15960.0,99.778,89.111,86191.0,86382.76974884242,68011.71009898384,52016.20006671219,0.27924712171290555,0.3435897435897436
11200,"Amherst Town-Northampton, MA",5,5,27060,"Ithaca, NY",5,7.129706368745727,16932.0,103.317,128.377,74024.0,71647.45395239894,65941.53291261074,49553.136036975564,0.2903036975053755,0.4279661016949153
11200,"Amherst Town-Northampton, MA",5,6,44140,"Springfield, MA",4,7.323643936702558,13632.0,96.061,75.781,71306.0,74229.91640728287,72570.62867475166,58379.64586174743,0.23041363977535873,0.29048843187660667
11200,"Amherst Town-Northampton, MA",5,7,10580,"Albany-Schenectady-Troy, NY",4,7.5055290797834004,15360.0,99.566,102.582,88074.0,88457.90731775906,70461.07192936643,55034.118953450954,0.25776651404899287,0.35304347826086957
11200,"Amherst Town-Northampton, MA",5,8,15540,"Burlington-South Burlington, VT",1,7.518532939645031,18972.0,100.949,103.842,93043.0,92168.32261835184,66738.16237156141,47944.51409371814,0.3245192313047483,0.39050131926121373
11200,"Amherst Town-Northampton, MA",5,9,16580,"Champaign-Urbana, IL",4,7.52640163198899,12516.0,92.704,71.604,65528.0,70685.19157749396,69408.1661432769,55907.130589255496,0.22760665799329224,0.34036144578313254
11200,"Amherst Town-Northampton, MA",5,10,40380,"Rochester, NY",4,7.655447944069963,13716.0,97.035,87.481,76284.0,78614.93275622198,68855.4798247465,54720.37393511904,0.23952373161743856,0.31393298059964725
11260,"Anchorage, AK",5,1,38860,"Portland-South Portland, ME",1,5.924126811995494,17820.0,101.858,105.164,92175.0,90493.62838461387,65501.915349666735,48006.971408101024,0.3058479428735404,0.3081761006289308
11260,"Anchorage, AK",5,2,21820,"Fairbanks-College, AK",5,6.058423598691237,17508.0,103.208,92.562,88267.0,85523.40903805905,66762.66140506393,49798.860149347325,0.29862945499571475,0.49528301886792453
11260,"Anchorage, AK",5,3,34580,"Mount Vernon-Anacortes, WA",5,6.199993886905211,18432.0,102.443,108.165,89263.0,87134.30883515712,70483.64866543798,52491.204086501406,0.2974167363049318,0.4555984555984556
11260,"Anchorage, AK",5,4,13460,"Bend, OR",3,6.4088160464556445,20364.0,103.607,109.958,89788.0,86662.09812078334,63998.86696921613,44343.824356265264,0.35544100910429943,0.3914209115281501
11260,"Anchorage, AK",5,5,49340,"Worcester, MA",5,6.4100434561549,17112.0,102.523,113.001,95939.0,93578.02639407742,71034.52136418616,54343.63249047002,0.27836628366176264,0.35084033613445376
11260,"Anchorage, AK",5,6,21660,"Eugene-Springfield, OR",5,6.446647945263077,16260.0,101.568,98.35,71544.0,70439.50850661626,64475.11932439578,48466.14011834663,0.2889320409761229,0.3464203233256351
11260,"Anchorage, AK",5,7,41420,"Salem, OR",5,6.448568321634785,16788.0,103.649,110.333,78900.0,76122.297369005,65913.51063560153,49716.53816119271,0.2875189685609681,0.313953488372093
11260,"Anchorage, AK",5,8,10580,"Albany-Schenectady-Troy, NY",4,6.554092453807048,15360.0,99.566,102.582,88074.0,88457.90731775906,70461.07192936643,55034.118953450954,0.25776651404899287,0.35304347826086957
11260,"Anchorage, AK",5,9,22660,"Fort Collins-Loveland, CO",1,6.60193705600181,20592.0,101.128,120.592,93765.0,92719.12823352583,68590.8747918329,48228.56168369273,0.34663914441524585,0.41745283018867924
11260,"Anchorage, AK",5,10,35300,"New Haven, CT",1,6.68765100807675,18300.0,104.559,124.293,88197.0,84351.41881617077,69752.43215382156,52250.351988556016,0.2981927492560833,0.28832951945080093
11460,"Ann Arbor, MI",1,1,49340,"Worcester, MA",5,6.092459954127255,17112.0,102.523,113.001,95939.0,93578.02639407742,71034.52136418616,54343.63249047002,0.27836628366176264,0.35084033613445376
11460,"Ann Arbor, MI",1,2,35300,"New Haven, CT",1,6.949398453564015,18300.0,104.559,124.293,88197.0,84351.41881617077,69752.43215382156,52250.351988556016,0.2981927492560833,0.28832951945080093
11460,"Ann Arbor, MI",1,3,31540,"Madison, WI",1,7.261684975597493,16248.0,97.287,99.748,88804.0,91280.4382908302,70765.56801523487,54064.46714872649,0.2777887735363412,0.3302238805970149
11460,"Ann Arbor, MI",1,4,25540,"Hartford-West Hartford-East Hartford, CT",1,7.309915580438541,16992.0,102.746,110.234,95118.0,92575.86670040683,71257.96861612689,54720.09852872691,0.27788520830891394,0.2864864864864865
11460,"Ann Arbor, MI",1,5,39300,"Providence-Warwick, RI-MA",4,7.467568648548029,15684.0,101.773,103.851,87040.0,85523.66541224097,68567.68550832792,53156.918408999016,0.26550380543656876,0.30124777183600715
11460,"Ann Arbor, MI",1,6,40380,"Rochester, NY",4,7.495423834596033,13716.0,97.035,87.481,76284.0,78614.93275622198,68855.4798247465,54720.37393511904,0.23952373161743856,0.31393298059964725
11460,"Ann Arbor, MI",1,7,47930,"Waterbury-Shelton, CT",5,7.513598952651665,15960.0,99.778,89.111,86191.0,86382.76974884242,68011.71009898384,52016.20006671219,0.27924712171290555,0.3435897435897436
11460,"Ann Arbor, MI",1,8,10580,"Albany-Schenectady-Troy, NY",4,7.652674900484728,15360.0,99.566,102.582,88074.0,88457.90731775906,70461.07192936643,55034.118953450954,0.25776651404899287,0.35304347826086957
11460,"Ann Arbor, MI",1,9,16820,"Charlottesville, VA",1,7.710613217125814,19176.0,99.146,107.041,93598.0,94404.21197022573,67340.57421810836,47999.40059537018,0.3484298226855864,0.32285714285714284
11460,"Ann Arbor, MI",1,10,35980,"Norwich-New London-Willimantic, CT",5,7.7889242475552205,16380.0,100.445,93.662,86586.0,86202.3993230126,70612.52787414845,54305.0959462277,0.27632534853659135,0.3179190751445087
11500,"Anniston-Oxford, AL",2,1,22520,"Florence-Muscle Shoals, AL",2,3.9099332157847844,10236.0,84.817,47.677,61891.0,72970.04138321328,60980.613091131,48912.27773383236,0.2468446353120323,0.4383561643835616
11500,"Anniston-Oxford, AL",2,2,20020,"Dothan, AL",2,4.910833649529632,10920.0,83.833,46.872,57791.0,68935.86057996254,59876.342793150085,46850.446069902675,0.26989506182881967,0.4369747899159664
11500,"Anniston-Oxford, AL",2,3,40580,"Rocky Mount, NC",2,5.091296984467183,11040.0,88.012,56.103,59636.0,67758.94196245966,63586.16470998596,51042.42067508163,0.23718808245067868,0.37398373983739835
11500,"Anniston-Oxford, AL",2,4,34100,"Morristown, TN",2,5.12637837975325,10476.0,86.364,59.024,60553.0,70113.7047844009,60387.64810082568,48257.59391158017,0.23531920622132108,0.4077669902912621
11500,"Anniston-Oxford, AL",2,5,33140,"Michigan City-La Porte, IN",2,5.18881969013842,11712.0,91.682,68.451,71055.0,77501.58155363103,60308.200852819915,47533.61042067401,0.24751796376976304,0.34759358288770054
11500,"Anniston-Oxford, AL",2,6,45500,"Texarkana, TX-AR",2,5.203427598728933,11400.0,84.012,49.885,55646.0,66235.77584154645,62572.92591513569,49003.43584228894,0.25881687835164313,0.3648068669527897
11500,"Anniston-Oxford, AL",2,7,22900,"Fort Smith, AR-OK",2,5.249057493363724,10392.0,85.888,53.443,58468.0,68074.70193740685,58892.34541160423,46792.86702114223,0.23832657232574747,0.34797297297297297
11500,"Anniston-Oxford, AL",2,8,36980,"Owensboro, KY",2,5.265443151694835,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
11500,"Anniston-Oxford, AL",2,9,19460,"Decatur, AL",2,5.2901417388766845,10164.0,87.212,58.067,68116.0,78103.93065174518,64758.03586969434,53103.67637788128,0.2212756985888278,0.4156378600823045
11500,"Anniston-Oxford, AL",2,10,45460,"Terre Haute, IN",2,5.379088781415153,10704.0,87.797,51.923,56594.0,64460.0612777202,64655.30505805231,52463.544519537325,0.22269635004934,0.3898916967509025
11540,"Appleton, WI",4,1,24580,"Green Bay, WI",4,2.575078460488048,12120.0,93.086,74.696,79267.0,85154.5882302387,65835.59204587441,52815.37418282305,0.22732122905949836,0.3058252427184466
11540,"Appleton, WI",4,2,48140,"Wausau, WI",4,3.1001571846802554,11988.0,92.651,71.464,77884.0,84061.6938834983,66115.57611276988,53176.697957110475,0.23153445639447356,0.29545454545454547
11540,"Appleton, WI",4,3,39540,"Racine-Mount Pleasant, WI",4,3.413885769469035,12960.0,95.961,92.029,78096.0,81383.06186888424,64313.61930148584,50808.132697553,0.24865044638818126,0.31417624521072796
11540,"Appleton, WI",4,4,27500,"Janesville-Beloit, WI",4,3.43434413315576,12444.0,93.703,79.552,75673.0,80758.35352123197,66473.54932463648,53193.29148870807,0.24034669263041522,0.32567049808429116
11540,"Appleton, WI",4,5,20740,"Eau Claire, WI",4,3.518128339269793,12396.0,92.796,72.85,74595.0,80386.00801758695,65810.39035741365,52452.05594644766,0.23801879735332193,0.31715210355987056
11540,"Appleton, WI",4,6,22540,"Fond du Lac, WI",4,3.5716090700662613,11520.0,91.643,67.317,74275.0,81048.19789836647,66735.04795783637,54164.52975131761,0.2248073208782546,0.3613861386138614
11540,"Appleton, WI",4,7,36780,"Oshkosh-Neenah, WI",4,3.6385536544113464,11580.0,92.929,74.442,74925.0,80626.06936478386,68307.04823702751,55845.92200086871,0.21430529948188135,0.32450331125827814
11540,"Appleton, WI",4,8,29100,"La Crosse-Onalaska, WI-MN",4,3.890705426936592,12324.0,91.769,69.386,73340.0,79918.05511665158,67956.63342042305,54527.26184614416,0.23195177286284113,0.3104575163398693
11540,"Appleton, WI",4,9,21780,"Evansville, IN",4,4.029314608767676,11832.0,91.528,66.735,68232.0,74547.67939865396,64327.87401552051,51400.68233647148,0.2355851644071024,0.3278236914600551
11540,"Appleton, WI",4,10,23060,"Fort Wayne, IN",4,4.0651451342815825,12036.0,92.572,72.277,71213.0,76927.14859784815,63424.868905130206,50423.097311127705,0.23763223462009603,0.3185840707964602
11640,"Arecibo, PR",2,1,32420,"Mayaguez, PR",2,3.2570800643866242,6048.0,,,21163.0,,,,0.2200711591994767,0.46153846153846156
11640,"Arecibo, PR",2,2,10380,"Aguadilla, PR",2,3.7143782007389414,6336.0,,,22398.0,,,,0.21996112001289034,0.43617021276595747
11640,"Arecibo, PR",2,3,38660,"Ponce, PR",2,5.882321349317744,6396.0,,,22247.0,,,,0.22019577939120014,0.4117647058823529
11640,"Arecibo, PR",2,4,25020,"Guayama, PR",2,7.635436350321878,5640.0,,,21186.0,,,,0.20585713473858505,0.53125
11640,"Arecibo, PR",2,5,25620,"Hattiesburg, MS",2,8.972269191084308,12168.0,87.633,60.059,60285.0,68792.57813837254,55486.33373612134,41601.15349580091,0.3000192571494962,0.35655737704918034
11640,"Arecibo, PR",2,6,44940,"Sumter, SC",2,8.973012753189073,12684.0,88.02,60.833,56693.0,64409.22517609634,62039.69670581962,47629.335424292694,0.289801782055298,0.3563218390804598
11640,"Arecibo, PR",2,7,24140,"Goldsboro, NC",2,9.072982648149292,11580.0,88.462,57.684,59733.0,67523.9085709118,60073.05161161477,46982.68512657035,0.26023030310527223,0.27835051546391754
11640,"Arecibo, PR",2,8,42700,"Sebring, FL",2,9.075981850408201,12420.0,92.47,73.455,54897.0,59367.36238780145,55525.5908823282,42094.207731035895,0.2869409093661601,0.4097222222222222
11640,"Arecibo, PR",2,9,36980,"Owensboro, KY",2,9.215639138974161,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
11640,"Arecibo, PR",2,10,21420,"Enid, OK",2,9.217175869242828,11028.0,84.269,51.389,66182.0,78536.59115451708,57901.412353855616,44814.749405440416,0.26729098824487724,0.4492753623188406
11700,"Asheville, NC",3,1,48900,"Wilmington, NC",3,2.4605576830267792,16668.0,96.422,93.215,76471.0,79308.66399784281,61990.545528534785,44704.034151463165,0.33401982090631044,0.33093525179856115
11700,"Asheville, NC",3,2,12020,"Athens-Clarke County, GA",2,3.8762663762200584,14412.0,93.343,76.759,65608.0,70287.00598866545,60948.05798261451,45508.22853637858,0.3056447161735425,0.3210702341137124
11700,"Asheville, NC",3,3,40220,"Roanoke, VA",4,3.9615435830112906,12516.0,93.618,78.531,68761.0,73448.482129505,62641.13272502912,49271.9088578241,0.25237181089584726,0.2727272727272727
11700,"Asheville, NC",3,4,22180,"Fayetteville, NC",4,4.0053342705520265,14544.0,91.978,73.081,61763.0,67149.75320185263,64370.78897748841,48558.31208083921,0.29508008359611204,0.3083832335329341
11700,"Asheville, NC",3,5,29540,"Lancaster, PA",3,4.011368025619382,16284.0,98.257,93.815,86959.0,88501.58258444691,61217.05816689836,44644.1931292929,0.3136956554666581,0.31685393258426964
11700,"Asheville, NC",3,6,28940,"Knoxville, TN",4,4.091929421628687,13740.0,92.569,82.783,72422.0,78235.69445494712,64160.4664692093,49317.48447739778,0.27624760022122646,0.29259259259259257
11700,"Asheville, NC",3,7,17300,"Clarksville, TN-KY",2,4.164612089575237,14484.0,90.947,73.801,68967.0,75832.07802346422,62072.269197078145,46146.51023856385,0.3053920742170733,0.33663366336633666
11700,"Asheville, NC",3,8,24860,"Greenville-Anderson-Greer, SC",4,4.170518501735285,13800.0,93.26,76.836,71240.0,76388.59103581385,64467.9390950032,49670.598327257125,0.27513359975790086,0.2655038759689923
11700,"Asheville, NC",3,9,16860,"Chattanooga, TN-GA",4,4.290681413527874,13956.0,91.464,76.55,72161.0,78895.52173532757,62800.371904345215,47541.90955850423,0.286937745330927,0.2907488986784141
11700,"Asheville, NC",3,10,31180,"Lubbock, TX",3,4.312163355216341,13908.0,91.317,76.357,63629.0,69679.24920880012,60446.15502547761,45215.69410363392,0.30262482152632064,0.2794871794871795
12020,"Athens-Clarke County, GA",2,1,22180,"Fayetteville, NC",4,2.6820509292030112,14544.0,91.978,73.081,61763.0,67149.75320185263,64370.78897748841,48558.31208083921,0.29508008359611204,0.3083832335329341
12020,"Athens-Clarke County, GA",2,2,17300,"Clarksville, TN-KY",2,3.299528213529554,14484.0,90.947,73.801,68967.0,75832.07802346422,62072.269197078145,46146.51023856385,0.3053920742170733,0.33663366336633666
12020,"Athens-Clarke County, GA",2,3,17980,"Columbus, GA-AL",2,3.4475190601198777,12828.0,89.296,61.185,59336.0,66448.66511377889,62088.856915922086,47723.15184514624,0.2837119690139352,0.28152492668621704
12020,"Athens-Clarke County, GA",2,4,31180,"Lubbock, TX",3,3.5216531401828823,13908.0,91.317,76.357,63629.0,69679.24920880012,60446.15502547761,45215.69410363392,0.30262482152632064,0.2794871794871795
12020,"Athens-Clarke County, GA",2,5,28660,"Killeen-Temple, TX",2,3.5386617422937725,14604.0,91.132,77.884,69923.0,76727.16499144098,62653.03964041871,46627.93320140717,0.308148462556426,0.30158730158730157
12020,"Athens-Clarke County, GA",2,6,11700,"Asheville, NC",3,3.8762663762200584,15552.0,96.506,93.371,71838.0,74438.89499098502,61864.169371974436,45749.10916846377,0.3029191910352288,0.3237410071942446
12020,"Athens-Clarke County, GA",2,7,12260,"Augusta-Richmond County, GA-SC",4,4.07648524875731,13440.0,91.903,70.603,69344.0,75453.46724263625,65140.91119212998,50516.79663656596,0.2768530164375221,0.271264367816092
12020,"Athens-Clarke County, GA",2,8,11100,"Amarillo, TX",2,4.138417057567573,13032.0,91.82,78.38,69611.0,75812.45915922457,61035.46924106171,46842.48296356226,0.2803830781797324,0.2767857142857143
12020,"Athens-Clarke County, GA",2,9,48900,"Wilmington, NC",3,4.158106281067014,16668.0,96.422,93.215,76471.0,79308.66399784281,61990.545528534785,44704.034151463165,0.33401982090631044,0.33093525179856115
12020,"Athens-Clarke County, GA",2,10,46660,"Valdosta, GA",2,4.280770661014838,12300.0,88.271,58.758,57085.0,64670.163473847584,59038.44953295425,45104.08830446471,0.2825291611788849,0.35864978902953587
12060,"Atlanta-Sandy Springs-Roswell, GA",1,1,16740,"Charlotte-Concord-Gastonia, NC-SC",1,3.311473122084351,17676.0,97.348,97.635,83304.0,85573.40674692855,65335.56193294378,47178.02402769663,0.32930309038430056,0.20500782472613457
12060,"Atlanta-Sandy Springs-Roswell, GA",1,2,19100,"Dallas-Fort Worth-Arlington, TX",1,3.3286188499748253,19368.0,103.09,117.874,90275.0,87569.11436608787,64319.4799120766,45532.012650460536,0.35664425864692695,0.19602272727272727
12060,"Atlanta-Sandy Springs-Roswell, GA",1,3,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,3.9480104943161347,18336.0,96.338,104.626,85447.0,88695.0113143308,65971.2658122988,46938.27779095728,0.3405239575125513,0.24666666666666667
12060,"Atlanta-Sandy Springs-Roswell, GA",1,4,27260,"Jacksonville, FL",3,4.275451615920204,18156.0,99.484,109.777,79643.0,80056.08942141451,61809.61575844957,43559.44487669975,0.3471988980962408,0.21837088388214904
12060,"Atlanta-Sandy Springs-Roswell, GA",1,5,39580,"Raleigh-Cary, NC",1,4.457884992176685,18876.0,98.157,103.476,100103.0,101982.5381786322,66179.1612271303,46948.74464960654,0.34717101034965425,0.2859778597785978
12060,"Atlanta-Sandy Springs-Roswell, GA",1,6,26420,"Houston-Pasadena-The Woodlands, TX",1,4.498775657340942,17160.0,98.629,104.51,82168.0,83310.18260349389,65673.29157864783,48274.75767888204,0.3248826294257687,0.21343283582089553
12060,"Atlanta-Sandy Springs-Roswell, GA",1,7,38060,"Phoenix-Mesa-Chandler, AZ",1,4.60755158300661,20424.0,103.316,121.236,88301.0,85466.91703124394,63795.93762867011,44027.46033570484,0.36109507456401635,0.23355263157894737
12060,"Atlanta-Sandy Springs-Roswell, GA",1,8,12420,"Austin-Round Rock-San Marcos, TX",1,4.759009427108818,20712.0,98.066,120.361,100431.0,102411.64113964065,67353.5803706135,46233.110482986805,0.37534564831619,0.24790619765494137
12060,"Atlanta-Sandy Springs-Roswell, GA",1,9,41700,"San Antonio-New Braunfels, TX",4,4.848932196222548,16356.0,94.716,94.575,76213.0,80464.75780227206,65452.93090162896,48184.465172501885,0.3194721786194416,0.20689655172413793
12060,"Atlanta-Sandy Springs-Roswell, GA",1,10,19740,"Denver-Aurora-Centennial, CO",1,4.888807341947364,22488.0,105.782,146.919,105762.0,99981.09319165832,68715.38016701883,47456.564867629524,0.36132324131584176,0.2827140549273021
12100,"Atlantic City-Hammonton, NJ",5,1,29820,"Las Vegas-Henderson-North Las Vegas, NV",3,6.502218984211755,19512.0,100.215,115.538,76472.0,76307.93793344309,63278.97235594238,43808.83315522393,0.3629348527955352,0.2667844522968198
12100,"Atlantic City-Hammonton, NJ",5,2,28740,"Kingston, NY",5,7.116456060519758,17100.0,100.709,110.173,86271.0,85663.64475866109,62617.465097360895,45637.850564399596,0.31443492088828084,0.3735408560311284
12100,"Atlantic City-Hammonton, NJ",5,3,22380,"Flagstaff, AZ",3,7.188743567268053,17676.0,100.325,108.961,72966.0,72729.62870670321,61409.03851101806,43790.29941308633,0.32794761334216854,0.3493975903614458
12100,"Atlantic City-Hammonton, NJ",5,4,12700,"Barnstable Town, MA",5,7.202012795554245,20136.0,98.351,90.012,95241.0,96837.85624955516,72838.03876094738,52364.428934916126,0.3265738602549639,0.37142857142857144
12100,"Atlantic City-Hammonton, NJ",5,5,35980,"Norwich-New London-Willimantic, CT",5,7.381793557158484,16380.0,100.445,93.662,86586.0,86202.3993230126,70612.52787414845,54305.0959462277,0.27632534853659135,0.3179190751445087
12100,"Atlantic City-Hammonton, NJ",5,6,25060,"Gulfport-Biloxi, MS",2,7.40166157840782,13164.0,90.006,67.906,62418.0,69348.71008599427,61678.51801553741,47052.82639497877,0.29109976332567916,0.383248730964467
12100,"Atlantic City-Hammonton, NJ",5,7,21660,"Eugene-Springfield, OR",5,7.6287703982930015,16260.0,101.568,98.35,71544.0,70439.50850661626,64475.11932439578,48466.14011834663,0.2889320409761229,0.3464203233256351
12100,"Atlantic City-Hammonton, NJ",5,8,29940,"Lawrence, KS",4,7.827373779908992,13188.0,90.243,71.636,69746.0,77286.88097691788,66119.09008708678,51505.21421859836,0.2665996864431752,0.3055555555555556
12100,"Atlantic City-Hammonton, NJ",5,9,32780,"Medford, OR",5,7.892457546815735,16296.0,101.433,97.658,73999.0,72953.57526643202,62144.5270666695,46078.74965695077,0.29616088827104076,0.35174418604651164
12100,"Atlantic City-Hammonton, NJ",5,10,11700,"Asheville, NC",3,7.916905576639548,15552.0,96.506,93.371,71838.0,74438.89499098502,61864.169371974436,45749.10916846377,0.3029191910352288,0.3237410071942446
12220,"Auburn-Opelika, AL",2,1,14540,"Bowling Green, KY",2,3.565042323970612,11700.0,90.179,63.395,63328.0,70224.77516938532,60885.41767580124,47911.2219096029,0.2515916322732563,0.32967032967032966
12220,"Auburn-Opelika, AL",2,2,17300,"Clarksville, TN-KY",2,3.803541829628658,14484.0,90.947,73.801,68967.0,75832.07802346422,62072.269197078145,46146.51023856385,0.3053920742170733,0.33663366336633666
12220,"Auburn-Opelika, AL",2,3,33140,"Michigan City-La Porte, IN",2,3.875796710639058,11712.0,91.682,68.451,71055.0,77501.58155363103,60308.200852819915,47533.61042067401,0.24751796376976304,0.34759358288770054
12220,"Auburn-Opelika, AL",2,4,46660,"Valdosta, GA",2,3.8951050389450184,12300.0,88.271,58.758,57085.0,64670.163473847584,59038.44953295425,45104.08830446471,0.2825291611788849,0.35864978902953587
12220,"Auburn-Opelika, AL",2,5,15940,"Canton-Massillon, OH",4,4.028306609703858,10896.0,89.406,58.143,67801.0,75834.95514842404,63138.081042181606,50950.979505372,0.22437122305040677,0.3256997455470738
12220,"Auburn-Opelika, AL",2,6,40580,"Rocky Mount, NC",2,4.04941348457355,11040.0,88.012,56.103,59636.0,67758.94196245966,63586.16470998596,51042.42067508163,0.23718808245067868,0.37398373983739835
